SCHOOLJAAR 2012-2013 IN HET VO (peildatum 1 oktober 2012);;;;;;;SCHOOLJAAR 2013-2014 IN HET MBO (peildatum 1 oktober 2013);;;;;;;;;
BRIN NUMMER;VESTIGINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;LEERWEG MBO;MBO SECTOR;KWALIFICATIE NAAM;KWALIFICATIE CODE;BRIN NUMMER KENNISCENTRUM;NAAM KENNISCENTRUM;GEMEENTENUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
14RP;1;14;Groningen;havo;geen diploma;nat/gezond;25LU;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;18;Hoogezand-Sappemeer;1
14RP;1;14;Groningen;havo;geen diploma;nat/gezond;25LW;BOL;economie;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;14;Groningen;1
14RP;1;14;Groningen;havo;geen diploma;nat/gezond;25LW;BOL;zorg en welzijn;Tandartsassistent;91410;02QG;Calibris;53;Winsum;1
14RP;1;14;Groningen;havo;geen diploma;nat/gezond;25LW;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;14;Groningen;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LU;BOL;economie;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;56;Zuidhorn;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LU;BOL;economie;Medewerker personeel en arbeid;94900;00SP;ECABO;22;Leek;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LU;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;56;Zuidhorn;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LU;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;1699;Noordenveld;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LU;BOL;zorg en welzijn;Sociaal-cultureel werker;91370;02QG;Calibris;1699;Noordenveld;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LU;BOL;zorg en welzijn;Allround schoonheidsspecialist;95745;16QY;KOC Nederland;56;Zuidhorn;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LW;BOL;economie;Juridisch medewerker;22161;00SP;ECABO;56;Zuidhorn;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LW;BOL;economie;Manager handel (Vestigingsmanager groothandel);93494;00SE;Kenniscentrum Handel;15;Grootegast;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LW;BOL;economie;Reizen (Manager verkoop reizen);94100;02PY;Kenwerk;14;Groningen;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LW;BOL;economie;Reizen (Manager verkoop reizen);94100;02PY;Kenwerk;15;Grootegast;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LW;BOL;economie;Leisure & hospitality (Leisure & hospitality executive);94130;02PY;Kenwerk;1699;Noordenveld;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LW;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;14;Groningen;1
14RP;1;14;Groningen;havo;geen diploma;ec/maat;25LW;BOL;zorg en welzijn;Verzorgende-IG;95530;02QG;Calibris;14;Groningen;1
14RP;1;14;Groningen;havo;geen diploma;cul/maat;25LW;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;1699;Noordenveld;1
14RP;1;14;Groningen;havo;diploma;ec/maat;01NJ;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;15;Grootegast;1
14RP;1;14;Groningen;havo;diploma;ec/maat;25LU;BOL;economie;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;15;Grootegast;1
14RP;1;14;Groningen;havo;diploma;cul/maat;01NJ;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;14;Groningen;1
14RP;1;14;Groningen;vwo;geen diploma;cul/maat;14NZ;BBL;economie;Verkoopspecialist (Verkoopspecialist detailhandel);90383;00SE;Kenniscentrum Handel;56;Zuidhorn;1
14RP;4;53;Winsum;havo;geen diploma;nvt/geen profiel;01NJ;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;1731;Midden-Drenthe;1
14RP;5;18;Hoogezand-Sappemeer;havo;geen diploma;nvt/geen profiel;01NJ;BOL;landbouw;Teelt 4 (Manager teelt);97681;25DC;Aequor;18;Hoogezand-Sappemeer;1
14RP;5;18;Hoogezand-Sappemeer;havo;geen diploma;nvt/geen profiel;14NZ;BOL;economie;Commercieel medewerker ((Junior) Accountmanager);93801;00SP;ECABO;18;Hoogezand-Sappemeer;1
14RR;0;642;Zwijndrecht;havo;geen diploma;nvt/geen profiel;20MQ;BBL;economie;Verkoopspecialist (Eerste verkoper);90384;00SE;Kenniscentrum Handel;642;Zwijndrecht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;nat/tech;23JA;BOL;techniek;AV-specialist;95702;02PT;Kenniscentrum GOC;531;Hendrik-Ido-Ambacht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;nat/gezond;00GT;BOL;economie;Medewerker marketing en communicatie;22166;00SP;ECABO;642;Zwijndrecht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;nat/gezond;00GT;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;642;Zwijndrecht;2
14RR;0;642;Zwijndrecht;havo;geen diploma;nat/gezond;23JA;BOL;techniek;AV-specialist;95702;02PT;Kenniscentrum GOC;531;Hendrik-Ido-Ambacht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;nat/gezond;25LX;BOL;techniek;Analist (Chemisch-fysisch analist);93714;02QD;Kenniscentrum PMLF;642;Zwijndrecht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;ec/maat;00GT;BOL;economie;Financiele beroepen;22158;00SP;ECABO;597;Ridderkerk;1
14RR;0;642;Zwijndrecht;havo;geen diploma;ec/maat;00GT;BOL;economie;Commercieel medewerker bank- en verzekeringswezen;22163;00SP;ECABO;642;Zwijndrecht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;ec/maat;20MQ;BOL;economie;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;642;Zwijndrecht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;ec/maat;20MQ;BOL;economie;Secretariele beroepen (Secretaresse);95380;00SP;ECABO;642;Zwijndrecht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;ec/maat;20MQ;BOL;techniek;Meubelmaker/(scheeps)interieurbouwer (Allround meubelmaker/(scheeps)interieurbo;95580;04IN;SH&M;505;Dordrecht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;ec/maat;23JA;BOL;techniek;Applicatie- en mediaontwikkeling (Mediadeveloper);95313;02PT;Kenniscentrum GOC;642;Zwijndrecht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;ec/maat;23JA;BOL;techniek;Mediamanagement (Ordermanager creatieve industrie);95400;02PT;Kenniscentrum GOC;531;Hendrik-Ido-Ambacht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;ec/maat;25LP;BOL;economie;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;531;Hendrik-Ido-Ambacht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;ec/maat;25LP;BOL;economie;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;642;Zwijndrecht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;cul/maat;00GT;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;531;Hendrik-Ido-Ambacht;1
14RR;0;642;Zwijndrecht;havo;geen diploma;cul/maat;01AA;BOL;zorg en welzijn;Verzorgende-IG;95530;02QG;Calibris;531;Hendrik-Ido-Ambacht;1
14RR;0;642;Zwijndrecht;havo;diploma;nat/gezond;00GT;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;642;Zwijndrecht;1
14RR;0;642;Zwijndrecht;havo;diploma;ec/maat;20MQ;BOL;techniek;Middenkader engineering (Technicus);94421;02PR;Kenteq;642;Zwijndrecht;1
14RR;0;642;Zwijndrecht;havo;diploma;ec/maat;23JA;BOL;techniek;Mediavormgever (Grafische vormgeving);90413;02PT;Kenniscentrum GOC;642;Zwijndrecht;1
14SE;0;363;Amsterdam;havo;geen diploma;nat/gezond;02PA;BOL;techniek;Mediamanagement;22089;02PT;Kenniscentrum GOC;363;Amsterdam;1
14SE;0;363;Amsterdam;havo;geen diploma;nat/gezond;02PG;BOL;economie;Interieuradviseur;90940;00SE;Kenniscentrum Handel;363;Amsterdam;1
14SE;0;363;Amsterdam;havo;geen diploma;ec/maat;25PZ;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;363;Amsterdam;1
14SF;1;513;Gouda;havo;geen diploma;nat/gezond;00GT;BBL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;644;Ouderkerk;1
14SF;1;513;Gouda;havo;geen diploma;nat/gezond;01OE;BOL;landbouw;Manager natuur en recreatie;97090;25DC;Aequor;513;Gouda;1
14SF;1;513;Gouda;havo;geen diploma;nat/gezond;25MA;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;595;Reeuwijk;1
14SF;1;513;Gouda;havo;geen diploma;ec/maat;25LN;BOL;economie;Particuliere beveiliging (Beveiliger);94850;00SP;ECABO;513;Gouda;1
14SF;1;513;Gouda;havo;geen diploma;ec/maat;25LN;BOL;economie;Juridisch medewerker Openbaar bestuur;94892;00SP;ECABO;513;Gouda;1
14SF;1;513;Gouda;havo;geen diploma;ec/maat;25LN;BOL;zorg en welzijn;Verzorgende-IG;95530;02QG;Calibris;513;Gouda;1
14SF;1;513;Gouda;havo;diploma;nat/tech;23JA;BOL;techniek;Podium- en evenemententechnicus Geluid;95714;02PT;Kenniscentrum GOC;623;Vlist;1
14SF;1;513;Gouda;havo;diploma;ec/maat;25MA;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;595;Reeuwijk;1
14SF;1;513;Gouda;havo;diploma;cul/maat;02PK;BOL;techniek;Vormgeving ruimtelijke presentatie en communicatie;22093;02FW;Savantis;595;Reeuwijk;1
14SF;1;513;Gouda;havo;diploma;nat/tech & nat/gezond;05EA;BOL;techniek;Maritiem officier alle schepen;95728;25HV;VTL;627;Waddinxveen;1
14SF;1;513;Gouda;havo;diploma;nat/tech & nat/gezond;25LN;BBL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;563;Moordrecht;1
14SM;0;381;Bussum;havo;geen diploma;nat/gezond;25PZ;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;381;Bussum;1
14SM;0;381;Bussum;havo;geen diploma;cul/maat;25LH;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;425;Naarden;1
14SM;0;381;Bussum;vwo;diploma;cul/maat;30RN;BOL;techniek;Artiest (Dans);90031;02PT;Kenniscentrum GOC;425;Naarden;1
14SM;3;406;Huizen;havo;geen diploma;nat/gezond;25GV;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;406;Huizen;2
14SM;3;406;Huizen;havo;geen diploma;nat/gezond;25LH;BOL;techniek;Autotechniek (Technisch specialist personenautos);93430;02FZ;Innovam Groep;406;Huizen;1
14SM;3;406;Huizen;havo;geen diploma;nat/gezond;25PZ;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;317;Eemnes;1
14SM;3;406;Huizen;havo;geen diploma;nat/gezond;30RN;BOL;zorg en welzijn;Mbo-Verpleegkundige;22191;02QG;Calibris;406;Huizen;1
14SM;3;406;Huizen;havo;geen diploma;ec/maat;25LH;BOL;economie;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;406;Huizen;1
14SM;3;406;Huizen;havo;geen diploma;ec/maat;25LH;BOL;techniek;Mediavormgever;22086;28DV;Combinatie kenniscen;406;Huizen;1
14SM;3;406;Huizen;havo;geen diploma;ec/maat;25LH;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;376;Blaricum;1
14SM;3;406;Huizen;havo;geen diploma;ec/maat;25PZ;BOL;economie;Medewerker marketing en communicatie (Assisent Communicatiemedewerker);90531;00SP;ECABO;406;Huizen;1
14SM;3;406;Huizen;havo;geen diploma;ec/maat;25PZ;BOL;economie;Commercieel medewerker ((Junior) Accountmanager);93802;00SE;Kenniscentrum Handel;406;Huizen;1
14SM;3;406;Huizen;havo;geen diploma;ec/maat;25PZ;BOL;economie;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;406;Huizen;1
14SM;3;406;Huizen;havo;geen diploma;ec/maat;25PZ;BOL;techniek;Mediamanagement (Ordermanager creatieve industrie);95400;02PT;Kenniscentrum GOC;406;Huizen;1
14SM;3;406;Huizen;havo;geen diploma;ec/maat;30RR;BOL;economie;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;406;Huizen;1
14SM;3;406;Huizen;havo;geen diploma;ec/maat;30RR;BOL;economie;Veiligheid en vakmanschap (Aankomend medewerker grondoptreden);95081;00SP;ECABO;406;Huizen;1
14SM;3;406;Huizen;havo;geen diploma;ec/maat & cul/maat;25LH;BOL;economie;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;376;Blaricum;1
14SM;3;406;Huizen;havo;diploma;nat/gezond;25PZ;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;406;Huizen;1
14SM;3;406;Huizen;vwo;geen diploma;nat/tech;25PZ;BOL;techniek;Fijmmechanische  techniek (Researchinstrumentenmaker);94360;02PR;Kenteq;402;Hilversum;1
14SM;4;402;Hilversum;havo;geen diploma;ec/maat;25PZ;BOL;economie;Financiele beroepen (Financieel administratief medewerker);93200;00SP;ECABO;402;Hilversum;1
14SM;4;402;Hilversum;havo;geen diploma;ec/maat;25PZ;BOL;economie;Financiele beroepen (Assistent-accountant);93211;00SP;ECABO;402;Hilversum;1
14SM;4;402;Hilversum;havo;geen diploma;ec/maat;25PZ;BOL;economie;Juridisch medewerker Zakelijke dienstverlening;94891;00SP;ECABO;402;Hilversum;1
14SM;4;402;Hilversum;havo;geen diploma;ec/maat;25PZ;BOL;economie;ICT-medewerker (Medewerker beheer ICT);95070;00SP;ECABO;402;Hilversum;1
14SM;4;402;Hilversum;havo;geen diploma;ec/maat;25PZ;BOL;techniek;AV-productie (Allround medewerker AV-productie);90061;02PT;Kenniscentrum GOC;402;Hilversum;1
14SM;4;402;Hilversum;havo;geen diploma;ec/maat;25PZ;BOL;techniek;Podium- en evenemententechnicus;95713;02PT;Kenniscentrum GOC;402;Hilversum;1
14SM;4;402;Hilversum;havo;geen diploma;ec/maat;30RN;BOL;economie;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;402;Hilversum;1
14SM;4;402;Hilversum;havo;geen diploma;cul/maat;23KG;BOL;techniek;Mediavormgever (Animatie/audiovisuele vormgeving);90411;02PT;Kenniscentrum GOC;402;Hilversum;1
14SM;4;402;Hilversum;havo;geen diploma;cul/maat;25PZ;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 4 jeugdzorg);92631;02QG;Calibris;402;Hilversum;1
14SM;4;402;Hilversum;havo;geen diploma;nat/tech & nat/gezond;30RR;BBL;techniek;Optiek (Opticien);93651;02PS;SVGB;402;Hilversum;1
14SM;4;402;Hilversum;havo;diploma;ec/maat;25PZ;BBL;economie;Kok;90760;02PY;Kenwerk;329;Loenen;1
14SM;4;402;Hilversum;havo;diploma;ec/maat;30RR;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;402;Hilversum;1
14SM;4;402;Hilversum;havo;diploma;cul/maat;02PA;BOL;techniek;Artiest;22201;02PT;Kenniscentrum GOC;402;Hilversum;1
14SM;4;402;Hilversum;havo;diploma;nat/tech & nat/gezond;26CC;BOL;landbouw;Paardensport (Instructeur paardensport IV);97241;25DC;Aequor;402;Hilversum;1
14SM;4;402;Hilversum;vwo;diploma;cul/maat;25PZ;BOL;economie;Ondernemer horeca/bakkerij (Ondernemer bakkerij);90304;02PY;Kenwerk;402;Hilversum;1
14SW;0;748;Bergen op Zoom;havo;geen diploma;nat/tech;25LX;BOL;techniek;AV-specialist;95702;02PT;Kenniscentrum GOC;851;Steenbergen;1
14SW;0;748;Bergen op Zoom;havo;geen diploma;nat/tech;25LX;BOL;techniek;Technicus mechanica;95764;02PR;Kenteq;748;Bergen op Zoom;1
14SW;0;748;Bergen op Zoom;havo;geen diploma;nat/gezond;25LP;BOL;techniek;Optiek (Opticien/Manager);93652;02PS;SVGB;748;Bergen op Zoom;1
14SW;0;748;Bergen op Zoom;havo;geen diploma;nat/gezond;25LX;BOL;techniek;Operator C;90240;02QD;Kenniscentrum PMLF;716;Tholen;1
14SW;0;748;Bergen op Zoom;havo;geen diploma;nat/gezond;25LX;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider specifieke doelgroepen);92662;02QG;Calibris;748;Bergen op Zoom;1
14SW;0;748;Bergen op Zoom;havo;geen diploma;nat/gezond;25LX;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;873;Woensdrecht;1
14SW;0;748;Bergen op Zoom;havo;geen diploma;nat/gezond;25PV;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;748;Bergen op Zoom;1
14SW;0;748;Bergen op Zoom;havo;geen diploma;ec/maat;00GT;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;622;Vlaardingen;1
14SW;0;748;Bergen op Zoom;havo;geen diploma;ec/maat;25LX;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;851;Steenbergen;1
14SW;0;748;Bergen op Zoom;havo;geen diploma;ec/maat;25PV;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;748;Bergen op Zoom;1
14SW;0;748;Bergen op Zoom;havo;geen diploma;cul/maat;25PV;BOL;zorg en welzijn;Maatschappelijke Zorg (Persoonlijk begeleider gehandicaptenzorg);92661;02QG;Calibris;748;Bergen op Zoom;1
14SW;0;748;Bergen op Zoom;havo;diploma;nat/gezond;25LX;BOL;techniek;Analist (Chemisch-fysisch analist);93714;02QD;Kenniscentrum PMLF;716;Tholen;1
14SZ;0;758;Breda;havo;geen diploma;nat/gezond;25LX;BOL;economie;Facilitair leidinggevende;95750;02PY;Kenwerk;758;Breda;1
14SZ;0;758;Breda;havo;diploma;nat/gezond;25LV;BOL;economie;Kok (Zelfstandig werkend kok);95420;02PY;Kenwerk;1719;Drimmelen;1
14SZ;0;758;Breda;havo;diploma;nat/gezond;25LX;BOL;economie;Medewerker marketing en communicatie (Marketing medewerker);90532;00SP;ECABO;758;Breda;1
14SZ;0;758;Breda;havo;diploma;ec/maat;00GT;BOL;techniek;Artiest (Dans);90031;02PT;Kenniscentrum GOC;826;Oosterhout;1
14SZ;0;758;Breda;vwo;geen diploma;cul/maat;25LX;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;758;Breda;1
14TA;0;518;s-Gravenhage;havo;geen diploma;nvt/geen profiel;27GZ;BOL;economie;Financiele beroepen (Financieel administratief medewerker);93200;00SP;ECABO;518;s-Gravenhage;1
14TA;0;518;s-Gravenhage;havo;geen diploma;nat/tech;25MA;BOL;techniek;Analist;22082;02QD;Kenniscentrum PMLF;518;s-Gravenhage;1
14TA;0;518;s-Gravenhage;havo;geen diploma;nat/gezond;05EA;BOL;techniek;Maritiem officier alle schepen;95728;25HV;VTL;1916;Leidschendam-Voorburg;1
14TA;0;518;s-Gravenhage;havo;geen diploma;nat/gezond;25LN;BOL;zorg en welzijn;Pedagogisch Werk (Pedagogisch medewerker 3 kinderopvang);92620;02QG;Calibris;1916;Leidschendam-Voorburg;1
14TA;0;518;s-Gravenhage;havo;geen diploma;ec/maat;27GZ;BOL;economie;Manager handel (Filiaalmanager);93492;00SE;Kenniscentrum Handel;518;s-Gravenhage;3
14TA;0;518;s-Gravenhage;havo;geen diploma;ec/maat;27GZ;BOL;economie;Juridisch medewerker Openbaar bestuur;94892;00SP;ECABO;518;s-Gravenhage;1
14TD;0;1525;Teylingen;havo;geen diploma;nat/gezond;25PZ;BOL;techniek;Luchtvaartdienstverlener;91850;25HV;VTL;1525;Haarlemmermeer;1
14TD;0;1525;Teylingen;havo;geen diploma;ec/maat;25MA;BOL;zorg en welzijn;Mbo-Verpleegkundige;22191;02QG;Calibris;553;Lisse;1
14TD;0;1525;Teylingen;havo;geen diploma;ec/maat;25MA;BOL;zorg en welzijn;Mbo-Verpleegkundige;22191;02QG;Calibris;1525;Haarlemmermeer;1
14TD;0;1525;Teylingen;havo;geen diploma;ec/maat;25PZ;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;1525;Haarlemmermeer;1
14TD;0;1525;Teylingen;havo;geen diploma;ec/maat;27GZ;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;553;Lisse;1
14TD;0;1525;Teylingen;havo;geen diploma;ec/maat;27GZ;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;1525;Haarlemmermeer;1
14TD;0;1525;Teylingen;havo;geen diploma;ec/maat;27GZ;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingsleider);95280;02QG;Calibris;553;Lisse;1
14TD;0;1525;Teylingen;havo;geen diploma;cul/maat;25PX;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;1525;Haarlemmermeer;1
14TD;0;1525;Teylingen;havo;geen diploma;nat/tech & nat/gezond;02OV;BOL;techniek;Fijmmechanische  techniek (Researchinstrumentenmaker);94360;02PR;Kenteq;553;Lisse;1
14TD;0;1525;Teylingen;havo;geen diploma;nat/tech & nat/gezond;25MA;BOL;economie;Zelfstandig werkend banketbakker;95748;02PY;Kenwerk;1525;Haarlemmermeer;1
14TD;0;1525;Teylingen;havo;diploma;ec/maat;02PG;BOL;economie;Interieuradviseur;90940;00SE;Kenniscentrum Handel;553;Lisse;1
14TD;0;1525;Teylingen;havo;diploma;cul/maat;27GZ;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;579;Oegstgeest;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;nvt/geen profiel;24ZZ;BOL;economie;ICT- en mediabeheer (ICT-beheerder);95321;00SP;ECABO;1509;Oude IJsselstreek;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;nat/gezond;24ZZ;BOL;economie;Ondernemer horeca/bakkerij (Manager/ondernemer horeca);90303;02PY;Kenwerk;1509;Oude IJsselstreek;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;nat/gezond;24ZZ;BOL;economie;Veiligheid en vakmanschap (Aankomend onderofficier grondoptreden);95091;00SP;ECABO;1509;Oude IJsselstreek;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;nat/gezond;24ZZ;BOL;zorg en welzijn;Sport en bewegen;22171;02QG;Calibris;1509;Oude IJsselstreek;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;nat/gezond;24ZZ;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;1509;Oude IJsselstreek;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;nat/gezond;24ZZ;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;1509;Oude IJsselstreek;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;ec/maat;24ZZ;BOL;techniek;Autotechniek (Technisch specialist personenautos);93430;02FZ;Innovam Groep;1509;Oude IJsselstreek;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;ec/maat;24ZZ;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;197;Aalten;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;ec/maat;24ZZ;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;1509;Oude IJsselstreek;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;cul/maat;24ZZ;BOL;economie;Assistent-manager internationale handel;22145;00SE;Kenniscentrum Handel;222;Doetinchem;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;ec/maat & cul/maat;24ZZ;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;197;Aalten;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;ec/maat & cul/maat;24ZZ;BOL;zorg en welzijn;Maatschappelijke Zorg;22195;02QG;Calibris;1509;Oude IJsselstreek;1
14UM;0;1509;Oude IJsselstreek;havo;geen diploma;ec/maat & cul/maat;24ZZ;BOL;zorg en welzijn;ovd07 Onderwijsassistent;93500;02QG;Calibris;1509;Oude IJsselstreek;1
14UM;0;1509;Oude IJsselstreek;havo;diploma;nat/gezond;24ZZ;BOL;zorg en welzijn;Mbo-Verpleegkundige;95520;02QG;Calibris;222;Doetinchem;1
14UM;0;1509;Oude IJsselstreek;havo;diploma;nat/gezond;25GV;BOL;landbouw;Recreatiedieren (Ondernemer/manager recreatiedieren);97730;25DC;Aequor;203;Barneveld;1
14UM;0;1509;Oude IJsselstreek;havo;diploma;ec/maat & cul/maat;24ZZ;BOL;zorg en welzijn;Schoonheidsspecialist;22173;16QY;KOC Nederland;1509;Oude IJsselstreek;1
14VG;0;451;Uithoorn;havo;geen diploma;nvt/geen profiel;25PZ;BOL;economie;Medewerker bediening/cafe-bar (Gastheer/-vrouw);94140;02PY;Kenwerk;451;Uithoorn;1
14VG;0;451;Uithoorn;havo;geen diploma;nvt/geen profiel;25PZ;BOL;zorg en welzijn;Pedagogisch Werk (Gespecialiseerd pedagogisch medewerker 4  kinderopvang);92632;02QG;Calibris;451;Uithoorn;1
14VG;0;451;Uithoorn;havo;geen diploma;nvt/geen profiel;25PZ;BBL;zorg en welzijn;Helpende Zorg & Welzijn;92640;02QG;Calibris;451;Uithoorn;1
14VG;0;451;Uithoorn;havo;geen diploma;nvt/geen profiel;27DV;BOL;techniek;Machinebouw Mechatronica (Mechatronicus);94262;02PR;Kenteq;394;Haarlemmermeer;1
14VG;0;451;Uithoorn;havo;geen diploma;nat/tech;25PZ;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;358;Aalsmeer;1
14VG;0;451;Uithoorn;havo;geen diploma;nat/tech;25PZ;BOL;zorg en welzijn;Allround Grimeur;91210;16QY;KOC Nederland;451;Uithoorn;1
14VG;0;451;Uithoorn;havo;geen diploma;nat/gezond;25PX;BOL;zorg en welzijn;Doktersassistent;91310;02QG;Calibris;451;Uithoorn;1
14VG;0;451;Uithoorn;havo;geen diploma;nat/gezond;25PZ;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingscoordinator/Bewegingsagoog);95291;02QG;Calibris;358;Aalsmeer;1
14VG;0;451;Uithoorn;havo;geen diploma;nat/gezond;25PZ;BOL;zorg en welzijn;Sport en bewegen (Sport- en bewegingscoordinator/Bewegingsagoog);95291;02QG;Calibris;736;De Ronde Venen;1
14VG;0;451;Uithoorn;havo;geen diploma;ec/maat;25PX;BOL;economie;Ondernemer detailhandel;90290;00SE;Kenniscentrum Handel;451;Uithoorn;1
